feature_set_family,feature_columns,scale,beta,ridge_alpha,shrink,coef,feature_set,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff
sat_s2,sat_s2,2.0,2.0,0.01,0.25,-0.000438684285114;0.000295225727945,sat_s2_scale2_beta2_ridge0.01_shrink0.25,0.03571786014250605,0.04482960290595982,0.9358517057007092,0.058460816798968196,0.037616478399985234,0.04715011992632759,0.9267002556282571,0.04578696057799947
sat_s2,sat_s2,2.0,2.0,1.0,0.25,-0.000438558555969;0.000295019345382,sat_s2_scale2_beta2_ridge1_shrink0.25,0.03571787907194841,0.04482962667505081,0.9358516376765934,0.05846085496878528,0.03761650419133953,0.04715015083216573,0.9267001595355735,0.04578699780879569
sat_s2_drop,sat_s2;sat_drop,1.0,0.5,0.01,0.5,-0.000622544844146;-0.0235828265334;0.0246364379508,sat_s2_drop_scale1_beta0.5_ridge0.01_shrink0.5,0.03571872804280798,0.044850498217550404,0.9357918920555343,0.05872158664156224,0.037564246214200174,0.047090346984735645,0.9268859842838169,0.04577691958870833
sat_s2,sat_s2,2.0,1.0,1e-06,0.25,-0.000429510982753;0.000409414701615,sat_s2_scale2_beta1_ridge1e-06_shrink0.25,0.03571880426084063,0.04483080474334043,0.9358482661497685,0.058447909066337456,0.03761790243464691,0.04715183410414131,0.9266949257975047,0.04577555172434611
sat_s2,sat_s2,2.0,1.0,0.0001,0.25,-0.000429510962527;0.0004094146531,sat_s2_scale2_beta1_ridge0.0001_shrink0.25,0.03571880426393933,0.04483080474722865,0.9358482661386406,0.05844790907433728,0.03761790243885011,0.0471518341091785,0.9266949257818424,0.04577555173200887
sat_s2,sat_s2,2.0,1.0,0.01,0.25,-0.000429508939997;0.000409409801588,sat_s2_scale2_beta1_ridge0.01_shrink0.25,0.03571880457380581,0.044830805136045856,0.9358482650258657,0.05844790987431159,0.03761790285916519,0.04715183461289148,0.9266949242156375,0.04577555249830434
sat_s2,sat_s2,2.0,1.0,1.0,0.25,-0.000429306928773;0.000408925230363,sat_s2_scale2_beta1_ridge1_shrink0.25,0.03571883552340976,0.04483084397147185,0.9358481538808159,0.058447989776118536,0.03761794484042641,0.047151884924139326,0.9266947677817752,0.045775629036199916
sat_s2_drop,sat_s2;sat_drop,2.0,0.5,1.0,0.25,-0.000370971100879;0.00274210644952;-0.0021958386643,sat_s2_drop_scale2_beta0.5_ridge1_shrink0.25,0.035720291331530936,0.0448315743244395,0.9358460636291634,0.058438954436226265,0.03762162971079914,0.047156275013245326,0.9266811169390443,0.04578079304454574
sat_s2,sat_s2,5.0,0.5,1e-06,0.25,-0.000411723789616;0.00039485788265,sat_s2_scale5_beta0.5_ridge1e-06_shrink0.25,0.03572172503522036,0.04483447174811188,0.9358377709406562,0.058462086231247046,0.037621814340228946,0.047156523038783,0.9266803456735782,0.04578897171427698
sat_s2,sat_s2,5.0,0.5,0.0001,0.25,-0.000411723765167;0.000394857819508,sat_s2_scale5_beta0.5_ridge0.0001_shrink0.25,0.035721725038934816,0.044834471752776724,0.9358377709273046,0.058462086239775335,0.03762181434527536,0.04715652304483445,0.9266803456547603,0.04578897172247176
sat_s2,sat_s2,5.0,0.5,0.01,0.25,-0.000411721320316;0.000394851505464,sat_s2_scale5_beta0.5_ridge0.01_shrink0.25,0.03572172541037715,0.04483447221925693,0.9358377695921528,0.058462087092583825,0.037621814849913324,0.04715652364997186,0.9266803437730072,0.045788972541940254
sat_s2,sat_s2,5.0,0.5,1.0,0.25,-0.000411477229432;0.000394221119123,sat_s2_scale5_beta0.5_ridge1_shrink0.25,0.03572176249471473,0.044834518792327194,0.9358376362914371,0.05846217223594996,0.03762186523233636,0.047156584066377794,0.9266801559002547,0.045789054356680126
sat_s2,sat_s2,2.0,0.5,1e-06,0.25,-0.000408407469805;0.000597973013838,sat_s2_scale2_beta0.5_ridge1e-06_shrink0.25,0.03572179207814587,0.04483457029577571,0.9358374888789085,0.058447391938593274,0.03762203790876989,0.04715679881823195,0.9266794880991986,0.04577579106034246
sat_s2,sat_s2,2.0,0.5,0.0001,0.25,-0.000408407426581;0.000597972841037,sat_s2_scale2_beta0.5_ridge0.0001_shrink0.25,0.03572179208483907,0.044834570304178055,0.9358374888548594,0.05844739195825133,0.03762203791782491,0.047156798829088915,0.9266794880654372,0.04577579107896046
sat_s2,sat_s2,2.0,0.5,0.01,0.25,-0.000408403104302;0.000597955561483,sat_s2_scale2_beta0.5_ridge0.01_shrink0.25,0.03572179275413871,0.04483457114438864,0.9358374864500177,0.058447393923998,0.03762203882330025,0.04715679991475345,0.9266794846894032,0.04577579294071743
sat_s2,sat_s2,2.0,0.5,1.0,0.25,-0.000407972134291;0.000596232634736,sat_s2_scale2_beta0.5_ridge1_shrink0.25,0.03572185948932688,0.04483465492178984,0.9358372466630174,0.05844758992657706,0.03762212910732789,0.047156908166028216,0.9266791480656978,0.045775978574571496
sat_s2_drop,sat_s2;sat_drop,2.0,2.0,1.0,0.5,0.000375138102466;0.016685505064;-0.0170920432536,sat_s2_drop_scale2_beta2_ridge1_shrink0.5,0.03572227594715394,0.04481582455677232,0.9358911315137802,0.05834828199410058,0.03760322455875502,0.047134838736276184,0.9267477603139193,0.04583873308165387
sat_s2,sat_s2,1.0,1.0,1e-06,0.25,-0.000403355319198;0.000502242758726,sat_s2_scale1_beta1_ridge1e-06_shrink0.25,0.03572244639466417,0.04483539753322697,0.9358351211469784,0.05844514398593681,0.03762296346866247,0.04715791119009971,0.9266760289739501,0.045773879652393656
sat_s2,sat_s2,1.0,1.0,0.0001,0.25,-0.000403355289965;0.000502242657135,sat_s2_scale1_beta1_ridge0.0001_shrink0.25,0.03572244639921933,0.044835397538942244,0.9358351211306198,0.05844514400015166,0.037622963474813434,0.04715791119747535,0.9266760289510139,0.045773879665812256
sat_s2,sat_s2,1.0,1.0,0.01,0.25,-0.000403352366672;0.000502232498238,sat_s2_scale1_beta1_ridge0.01_shrink0.25,0.03572244685472928,0.04483539811046157,0.9358351194947933,0.058445145421593736,0.03762296408990212,0.04715791193502891,0.9266760266574281,0.04577388100765667
sat_s2,sat_s2,1.0,1.0,1.0,0.25,-0.000403060633402;0.000501218679719,sat_s2_scale1_beta1_ridge1_shrink0.25,0.035722492312851135,0.04483545514626297,0.9358349562444213,0.05844528727600817,0.03762302547336129,0.0471579855403598,0.92667579776521,0.045774014918523065
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,1.0,1.0,0.5,-0.000705940816889;-0.0072351090193;0.0354766795315;-0.0117247697064,hybrid_decay_progress_scale1_beta1_ridge1_shrink0.5,0.03572268737750266,0.04478155233145016,0.9359891466005319,0.07005069842241429,0.03710518390719606,0.04652583388054378,0.9286284402197204,0.05576606406610374
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,1.0,0.25,-0.000411761188101;4.23916433835e-05;0.000467477028971,sat_s2_drop_scale1_beta1_ridge1_shrink0.25,0.035723057607628575,0.0448364592840123,0.9358320821233086,0.058447662585642934,0.037623296563134644,0.04715831329885456,0.9266747785226197,0.04577265465390257
sat_s2_drop,sat_s2;sat_drop,1.0,0.5,0.0001,0.5,-0.000640471665536;-0.0254162768365;0.0264909156391,sat_s2_drop_scale1_beta0.5_ridge0.0001_shrink0.5,0.035723062772812286,0.04485789800981914,0.9357707031780532,0.05873422684331775,0.03756669532681627,0.04709362516691593,0.9268758043033553,0.045768601821265964
sat_s2_drop,sat_s2;sat_drop,1.0,0.5,1e-06,0.5,-0.000640664788096;-0.0254360285927;0.0265108939053,sat_s2_drop_scale1_beta0.5_ridge1e-06_shrink0.5,0.03572310952140371,0.04485797829875102,0.9357704732561674,0.05873436301878687,0.0375667217269981,0.047093660758773435,0.9268756937734512,0.04576851221677147
sat_s2,sat_s2,0.5,2.0,1e-06,0.25,-0.000397486961458;0.000442025261585,sat_s2_scale0.5_beta2_ridge1e-06_shrink0.25,0.03572327468225936,0.04483644180474045,0.9358321321543895,0.05844495105552294,0.03762411081390616,0.04715928854991396,0.9266717457067976,0.0457738624778492
sat_s2,sat_s2,0.5,2.0,0.0001,0.25,-0.000397486938992;0.000442025189963,sat_s2_scale0.5_beta2_ridge0.0001_shrink0.25,0.035723274685774,0.04483644180915056,0.9358321321417664,0.058444951066940476,0.03762411081865154,0.047159288555600004,0.926671745689115,0.04577386248860105
sat_s2,sat_s2,0.5,2.0,0.01,0.25,-0.000397484692398;0.000442018027957,sat_s2_scale0.5_beta2_ridge0.01_shrink0.25,0.03572327503723608,0.04483644225015911,0.9358321308794638,0.05844495220870005,0.03762411129318612,0.047159289124201274,0.9266717439208721,0.04577386356375168
sat_s2,sat_s2,0.5,2.0,1.0,0.25,-0.000397260400066;0.000441302997502,sat_s2_scale0.5_beta2_ridge1_shrink0.25,0.03572331012602135,0.04483648627919682,0.9358320048547047,0.05844506619810286,0.03762415866911536,0.047159345891638726,0.926671567384721,0.045773970903150385
sat_s2_tail,sat_s2;sat_tail,0.5,0.5,0.01,1.0,-0.000110062121691;0.0044316498233;-0.00444699226407,sat_s2_tail_scale0.5_beta0.5_ridge0.01_shrink1,0.03572334198258409,0.044840669390555386,0.935820030928418,0.056715087685405674,0.03766306483529045,0.047206937025810525,0.9265234930602386,0.04430421908687032
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,0.01,0.25,-0.000421381486239;-0.000480631598189;0.000999372010672,sat_s2_drop_scale1_beta1_ridge0.01_shrink0.25,0.035723745070712444,0.044837662122965874,0.9358286391794304,0.05845050096144,0.037623665436009805,0.04715875966895396,0.9266733904177867,0.0457712350966073
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,0.0001,0.25,-0.00042171868969;-0.00049918285907;0.00101822458682,sat_s2_drop_scale1_beta1_ridge0.0001_shrink0.25,0.03572377003150332,0.04483770560728124,0.9358285147104499,0.058450603403283896,0.03762367931362689,0.04715877650205847,0.9266733380705787,0.04577118651666856
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,1e-06,0.25,-0.000421722147196;-0.000499373096043;0.00101841791234,sat_s2_drop_scale1_beta1_ridge1e-06_shrink0.25,0.03572377028752549,0.0448377060533089,0.9358285134337452,0.058450604453967436,0.03762367945601604,0.047158776674791285,0.926673337533418,0.04577118601867447
sat_s2_tail,sat_s2;sat_tail,0.5,0.5,0.0001,1.0,-0.000109173489436;0.00444588106209;-0.00446444159277,sat_s2_tail_scale0.5_beta0.5_ridge0.0001_shrink1,0.035723956971311484,0.0448414705809339,0.9358177374375407,0.05670672313551961,0.03766415057628817,0.047208248534023396,0.9265194103390545,0.04429683418089558
sat_s2_tail,sat_s2;sat_tail,0.5,0.5,1e-06,1.0,-0.000109164570432;0.0044460238911;-0.00446461672277,sat_s2_tail_scale0.5_beta0.5_ridge1e-06_shrink1,0.03572396314380201,0.04484147862407189,0.935817714413013,0.05670663918528129,0.037664161473540174,0.04720826169832341,0.9265193693580526,0.04429676006282657
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,0.5,1.0,0.25,-0.000456646789603;-0.0157678960135;0.0359626320569;-0.00638262256451,hybrid_decay_progress_scale5_beta0.5_ridge1_shrink0.25,0.03572416108154079,0.044806501280957256,0.9359178025612127,0.06513081393984299,0.037371793495270755,0.04685135571715467,0.927626232410331,0.051084596856686204
sat_s2,sat_s2,5.0,1.0,1e-06,0.25,-0.00039464098832;0.00023141706149,sat_s2_scale5_beta1_ridge1e-06_shrink0.25,0.03572458477936493,0.04483805820086303,0.9358275054463717,0.058477706265425144,0.037625624771451295,0.04716108767387433,0.9266661506632834,0.045803489186820645
sat_s2,sat_s2,5.0,1.0,0.0001,0.25,-0.000394640976716;0.000231417041716,sat_s2_scale5_beta1_ridge0.0001_shrink0.25,0.035724584781106496,0.04483805820305125,0.9358275054401081,0.058477706268647456,0.037625624773824945,0.047161087676719685,0.9266661506544346,0.045803489189959024
sat_s2,sat_s2,5.0,1.0,0.01,0.25,-0.000394639816261;0.000231415064321,sat_s2_scale5_beta1_ridge0.01_shrink0.25,0.035724584955260624,0.04483805842186969,0.9358275048137596,0.05847770659088036,0.03762562501118506,0.04716108796125086,0.9266661497695624,0.045803489503797756
sat_s2,sat_s2,5.0,1.0,1.0,0.25,-0.000394523870862;0.000231217495328,sat_s2_scale5_beta1_ridge1_shrink0.25,0.03572460235565425,0.04483808028490362,0.9358274422327366,0.05847773878638307,0.03762564872672714,0.04716111638988501,0.9266660613584626,0.04580352086061046
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,1e-06,0.25,-0.000386542610793;0.00423650176418;-0.0172094952376,mpl_proxy_scale0.5_beta0.5_ridge1e-06_shrink0.25,0.03572525657910924,0.04483999079172631,0.935821973456168,0.058127190840975285,0.037635990071691494,0.047173642478148384,0.926627100899178,0.04550355824307184
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,0.0001,0.25,-0.000386283165505;0.0042115281481;-0.0170778633876,mpl_proxy_scale0.5_beta0.5_ridge0.0001_shrink0.25,0.03572529158894562,0.04484002782013877,0.9358218674609893,0.058129735287004713,0.0376359698074336,0.04717361707199833,0.926627179931548,0.04550573976356853
sat_s2,sat_s2,1.0,0.5,1e-06,0.25,-0.000381190913001;0.000754539150774,sat_s2_scale1_beta0.5_ridge1e-06_shrink0.25,0.035725752344573064,0.04483955762054133,0.9358232134179538,0.058450443584114886,0.03762748422615445,0.04716333341254068,0.9266591664061239,0.04577941548426301
sat_s2,sat_s2,1.0,0.5,0.0001,0.25,-0.000381190841348;0.000754538708921,sat_s2_scale1_beta0.5_ridge0.0001_shrink0.25,0.035725752355844964,0.0448395576346669,0.9358232133775193,0.05845044362216312,0.037627484241349485,0.04716333343073246,0.926659166349546,0.04577941551986875
sat_s2,sat_s2,1.0,0.5,0.01,0.25,-0.00038118367649;0.000754494526244,sat_s2_scale1_beta0.5_ridge0.01_shrink0.25,0.03572575348297129,0.044839559047143915,0.935823209334293,0.058450447426801944,0.037627485760766854,0.0471633352498075,0.9266591606920798,0.04577941908024519
sat_s2,sat_s2,1.0,0.5,1.0,0.25,-0.000380471403357;0.000750102236683,sat_s2_scale1_beta0.5_ridge1_shrink0.25,0.035725865532893517,0.044839699466733725,0.9358228073815119,0.05845082565363047,0.03762763680914299,0.04716351608987225,0.9266585982641902,0.045779773024466675
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,0.5,1.0,0.25,-0.000371172079857;0.00014790912984;0.0019983655204,mpl_proxy_scale1_beta0.5_ridge1_shrink0.25,0.03572705466476277,0.044840873569007136,0.935819446450232,0.058546593937499836,0.03762655023389607,0.04716217301638349,0.9266627752848169,0.045860700661992215
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,0.01,0.25,-0.0003716232247;0.00280089525458;-0.00964296554889,mpl_proxy_scale0.5_beta0.5_ridge0.01_shrink0.25,0.035727344616669675,0.044842154474853624,0.9358157796875707,0.05827345148195784,0.03763483593706148,0.047172200744722136,0.9266315857148146,0.04562895781263121
sat_s2_drop,sat_s2;sat_drop,0.5,2.0,1.0,0.25,-0.000449086699659;-0.00213417091555;0.00261705294022,sat_s2_drop_scale0.5_beta2_ridge1_shrink0.25,0.03572747061234974,0.044843621823892614,0.9358115790778537,0.05846061782382517,0.03762633177186093,0.047161988585139245,0.9266633488652223,0.04576467262673667
sat_s2,sat_s2,0.5,1.0,1e-06,0.25,-0.0003683881463;0.000609668601116,sat_s2_scale0.5_beta1_ridge1e-06_shrink0.25,0.0357276701928291,0.044841968854932766,0.9358163110556719,0.05845374733892905,0.03763010392872281,0.047166472882918725,0.9266494020819612,0.045782784020029776
sat_s2,sat_s2,0.5,1.0,0.0001,0.25,-0.000368388097194;0.000609668327847,sat_s2_scale0.5_beta1_ridge0.0001_shrink0.25,0.035727670200597285,0.04484196886467008,0.9358163110277972,0.058453747366571385,0.03763010393918385,0.047166472895441396,0.9266494020430122,0.045782784045773184
sat_s2,sat_s2,0.5,1.0,0.01,0.25,-0.00036838318681;0.000609641002194,sat_s2_scale0.5_beta1_ridge0.01_shrink0.25,0.03572767097737905,0.04484196983835609,0.9358163082404637,0.058453750130683435,0.037630104985238604,0.047166474147650454,0.9266493981482844,0.04578278662001578
sat_s2,sat_s2,0.5,1.0,1.0,0.25,-0.000367894361366;0.000606920751624,sat_s2_scale0.5_beta1_ridge1_shrink0.25,0.03572774830549231,0.04484206676928066,0.9358160307597316,0.05845402529615917,0.03763020911930239,0.047166598805235174,0.9266490104270857,0.0457830428841155
sat_s2_drop,sat_s2;sat_drop,1.0,0.5,1.0,0.25,-0.000416718591693;-0.0025677283188;0.00337827484754,sat_s2_drop_scale1_beta0.5_ridge1_shrink0.25,0.03572858274015613,0.044844390470548015,0.9358093786026961,0.05846043365021858,0.037628797870601555,0.04716491904996186,0.9266542348664422,0.045770412820707485
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,1.0,1.0,0.25,-0.000361692767659;0.000259742538441;0.00101166224959,mpl_proxy_scale0.5_beta1_ridge1_shrink0.25,0.03572860901078234,0.04484293601386816,0.9358135423771644,0.05851778442564326,0.037629579459167777,0.04716581704193757,0.9266514419204614,0.0458374130924204
sat_s2_drop,sat_s2;sat_drop,5.0,0.5,1.0,0.25,-4.44912589035e-05;0.0126619311565;-0.012717228358,sat_s2_drop_scale5_beta0.5_ridge1_shrink0.25,0.035728858488599094,0.0448363722585748,0.9358323312168274,0.058404841093607995,0.037634437372201096,0.04717131617676648,0.9266343372819968,0.04580015992477238
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,0.5,1.0,0.25,-0.000340624635684;-0.00244692023233;0.00697223243833,mpl_proxy_scale2_beta0.5_ridge1_shrink0.25,0.035729257496105664,0.044841446718887644,0.9358178057457246,0.05911389006884482,0.03761303270322948,0.04714561475091808,0.9267142624825258,0.04632369663247715
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,1.0,1.0,-0.000178006219901;-0.00777231532523;0.0133641680325,mpl_proxy_scale5_beta0.5_ridge1_shrink1,0.03572948058565187,0.044795409325707254,0.935949526032864,0.06773121061191878,0.03722569105200141,0.046673795683734,0.9281737656565556,0.05302863564692606
sat_s2,sat_s2,0.5,0.5,1e-06,0.25,-0.000352701360173;0.000972274528026,sat_s2_scale0.5_beta0.5_ridge1e-06_shrink0.25,0.035730078050990446,0.04484499402877232,0.9358076507148698,0.05845978345237057,0.03763337465366164,0.0471703905787638,0.9266372164233965,0.04578871108794802
sat_s2,sat_s2,0.5,0.5,0.0001,0.25,-0.000352701221519;0.000972273091885,sat_s2_scale0.5_beta0.5_ridge0.0001_shrink0.25,0.03573007807304644,0.04484499405641408,0.9358076506357355,0.05845978353454795,0.03763337468333166,0.04717039061426387,0.9266372163129719,0.04578871116402894
sat_s2,sat_s2,0.5,0.5,0.01,0.25,-0.000352687358126;0.000972129499219,sat_s2_scale0.5_beta0.5_ridge0.01_shrink0.25,0.03573008027832363,0.04484499682018631,0.9358076427234571,0.05845979175105409,0.037633377649898936,0.04717039416375169,0.9266372052721341,0.045788718771005765
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,1.0,0.25,-0.000351401778417;0.000966832400638;-4.73605432392e-05,mpl_proxy_scale0.5_beta0.5_ridge1_shrink0.25,0.035730285782749206,0.04484525742229082,0.9358068966553027,0.058459693642793464,0.0376336796481106,0.04717075586634527,0.9266360801759659,0.04578869058415247
sat_s2,sat_s2,0.5,0.5,1.0,0.25,-0.000351321397191;0.000957981304611,sat_s2_scale0.5_beta0.5_ridge1_shrink0.25,0.035730297564459224,0.04484526914371076,0.9358068630983799,0.058460601323801153,0.03763366994601346,0.04717074390287316,0.9266361173891537,0.04578946828678232
sat_s2_tail,sat_s2;sat_tail,0.5,0.5,1.0,0.5,-0.000174970673111;0.00338724638316;-0.00316878287931,sat_s2_tail_scale0.5_beta0.5_ridge1_shrink0.5,0.035731960750232196,0.04484919946719934,0.9357956105915001,0.05783605384205659,0.03765165255739452,0.047192520763220835,0.9265683633672196,0.04525691463519799
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,1.0,0.25,-0.000385976980079;-0.00389946269997;0.00496259738722,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink0.25,0.03573282668367202,0.04484962630208912,0.9357943885048539,0.058467755268353905,0.03763430076383951,0.047171503590423096,0.9266337543110074,0.04577539164537647
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,1.0,1.0,0.25,-0.000318175786031;-0.00272760040802;0.00625197454144,mpl_proxy_scale1_beta1_ridge1_shrink0.25,0.0357330980987969,0.04484566957457103,0.9358057167108886,0.05930300234371488,0.037612440134289875,0.04714473346846107,0.9267170022847968,0.04648991794515789
sat_s2_drop,sat_s2;sat_drop,5.0,0.5,0.01,1.25,0.00057894445673;0.0342651024717;-0.0350552824243,sat_s2_drop_scale5_beta0.5_ridge0.01_shrink1.25,0.03573401785437098,0.04482690721505716,0.9358594201912702,0.05810840914651516,0.037554596010577194,0.04709060233482213,0.9268851913518446,0.04638983814692166
sat_s2_drop,sat_s2;sat_drop,0.5,1.0,1.0,0.25,-0.000433668754035;-0.00508651349519;0.00577214201556,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,0.03573416381685851,0.04485264271793427,0.9357857517623606,0.058474452969890844,0.037633359963741106,0.04717040439403148,0.9266371734503946,0.04576265350760389
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,1.0,0.01,0.25,-0.000322114456829;-0.00187993633017;0.00722215027138,mpl_proxy_scale0.5_beta1_ridge0.01_shrink0.25,0.035734408415893454,0.044848870461736884,0.9357965525711831,0.05891000979208583,0.03762622152730612,0.0471615526177076,0.92666470471321,0.04617195182598932
